band,start,end
http://dbpedia.org/resource/Hot_Cross,"2000","2007"
http://dbpedia.org/resource/Moonblood,"1989","1999"
http://dbpedia.org/resource/Emanuel_(band),"1998","1998"
http://dbpedia.org/resource/Gorerotted,"1997","2008"
http://dbpedia.org/resource/Army_of_Anyone,"2005","2007"
http://dbpedia.org/resource/Unwound,"1991","2002"
http://dbpedia.org/resource/Demise_of_Eros,"2003","2006"
http://dbpedia.org/resource/MDC_(band),"1982","1982"
http://dbpedia.org/resource/Daryl_Hall,"1965","1965"
http://dbpedia.org/resource/Knorkator,"1994","2008"
http://dbpedia.org/resource/Toploader,"1997","2003"
http://dbpedia.org/resource/The_Eames_Era,"2002","2008"
http://dbpedia.org/resource/BBMak,"1997","1997"
http://dbpedia.org/resource/Freescha,"1999","1999"
http://dbpedia.org/resource/Love_Outside_Andromeda,"2000","2000"
http://dbpedia.org/resource/The_Long_Blondes,"2004","2008"
http://dbpedia.org/resource/Papas_Fritas,"1992","2000"
http://dbpedia.org/resource/Carnal_Forge,"1997","2010"
http://dbpedia.org/resource/Dub_Narcotic_Sound_System,"1995","2003"
http://dbpedia.org/resource/The_Gerbils,"1995","1995"
http://dbpedia.org/resource/The_Zombies,"1962","1967"
http://dbpedia.org/resource/The_Youngbloods,"1965","1965"
http://dbpedia.org/resource/Black_Ingvars,"1995","1995"
http://dbpedia.org/resource/Dimmer_(band),"1994","2012"
http://dbpedia.org/resource/The_Turtles,"1965","1965"
http://dbpedia.org/resource/Director_(band),"2005","2005"
http://dbpedia.org/resource/Brazilian_Girls,"2003","2003"
http://dbpedia.org/resource/Hotlegs,"1970","1971"
http://dbpedia.org/resource/Snuff_(band),"1986","1991"
http://dbpedia.org/resource/Priestess_(band),"2003","2012"
http://dbpedia.org/resource/George_(band),"1996","2004"
http://dbpedia.org/resource/Hep_Stars,"1963","1969"
http://dbpedia.org/resource/Cauterize_(band),"1995","2007"
http://dbpedia.org/resource/Tripping_Daisy,"1990","1999"
http://dbpedia.org/resource/Kyo_(band),"1997","2005"
http://dbpedia.org/resource/Tlot_Tlot,"1986","1997"
http://dbpedia.org/resource/Vicious_Delite,"1995","1995"
http://dbpedia.org/resource/A1_(band),"1998","2002"
http://dbpedia.org/resource/MoKenStef,"1994","2000"
http://dbpedia.org/resource/The_Jam,"1972","1982"
http://dbpedia.org/resource/Kaleidoscope_(UK_band),"1967","1970"
http://dbpedia.org/resource/Beachwood_Sparks,"1997","2002"
http://dbpedia.org/resource/The_KLF,"1987","1992"
http://dbpedia.org/resource/Bachelor_Girl,"1992","2003"
http://dbpedia.org/resource/Information_Society_(band),"1982","1997"
http://dbpedia.org/resource/The_Waitresses,"1977","1984"
http://dbpedia.org/resource/Genesis_(band),"1967","1998"
http://dbpedia.org/resource/The_Monkees,"1965","1971"
http://dbpedia.org/resource/Naked_City_(band),"1988","1993"
http://dbpedia.org/resource/Porno_Graffitti,"1994","1994"
http://dbpedia.org/resource/The_Blackout_Pact,"2003","2003"
http://dbpedia.org/resource/Carter_the_Unstoppable_Sex_Machine,"1987","1998"
http://dbpedia.org/resource/Lone_Justice,"1982","1986"
http://dbpedia.org/resource/Omen_(band),"1983","1988"
http://dbpedia.org/resource/Šarlo_Akrobata,"1980","1980"
http://dbpedia.org/resource/Pram_(band),"1988","2008"
http://dbpedia.org/resource/Stormwitch,"1979","1994"
http://dbpedia.org/resource/Psycho_le_Cému,"1999","2006"
http://dbpedia.org/resource/Maroon_(band),"1998","2014"
http://dbpedia.org/resource/Stiff_Little_Fingers,"1977","1982"
http://dbpedia.org/resource/Therapy%3F,"1989","1989"
http://dbpedia.org/resource/Inspiral_Carpets,"1983","1995"
http://dbpedia.org/resource/Kayak_(band),"1972","1972"
http://dbpedia.org/resource/Pizzicato_Five,"1979","2001"
http://dbpedia.org/resource/Eve's_Plum,"1991","1998"
http://dbpedia.org/resource/Pink_Floyd,"1965","1965"
http://dbpedia.org/resource/Queensberry_(band),"2008","2013"
http://dbpedia.org/resource/Rodrigo_y_Gabriela,"2000","2000"
http://dbpedia.org/resource/Night_Ranger,"1982","1989"
http://dbpedia.org/resource/Tribal_Tech,"1984","1995"
http://dbpedia.org/resource/JLS,"2008","2013"
http://dbpedia.org/resource/Creedence_Clearwater_Revival,"1967","1967"
http://dbpedia.org/resource/Will_(band),"1991","1992"
http://dbpedia.org/resource/Jurassic_5,"1993","2007"
http://dbpedia.org/resource/Twisted_Sister,"1972","1989"
http://dbpedia.org/resource/Alisha's_Attic,"1996","2001"
http://dbpedia.org/resource/Casiopea,"1976","2006"
http://dbpedia.org/resource/Dragon_(band),"1972","1972"
http://dbpedia.org/resource/Jeff_&_Sheri_Easter,"1987","1987"
http://dbpedia.org/resource/Mills_Brothers,"1928","1982"
http://dbpedia.org/resource/Baccara,"1977","1981"
http://dbpedia.org/resource/J._J._Fad,"1985","1992"
http://dbpedia.org/resource/From_Monument_to_Masses,"2000","2010"
http://dbpedia.org/resource/Vib_Gyor,"2004","2004"
http://dbpedia.org/resource/The_Mars_Volta,"2001","2012"
http://dbpedia.org/resource/White_Rabbits_(band),"2004","2004"
http://dbpedia.org/resource/Kilians,"2005","2013"
http://dbpedia.org/resource/Do_As_Infinity,"1999","2005"
http://dbpedia.org/resource/Your_Vegas,"2005","2010"
http://dbpedia.org/resource/Long_Beach_Dub_Allstars,"1997","2002"
http://dbpedia.org/resource/Tindersticks,"1992","1992"
http://dbpedia.org/resource/D_Ream,"1992","1997"
http://dbpedia.org/resource/Mae,"2002","2011"
http://dbpedia.org/resource/The_Blueskins,"1999","2008"
http://dbpedia.org/resource/Johnny_Hates_Jazz,"1985","1992"
http://dbpedia.org/resource/Spy_vs_Spy_(Australian_band),"1981","1983"
http://dbpedia.org/resource/Slow_Children,"1979","1983"
http://dbpedia.org/resource/Arc_Angel_(band),"1983","1983"
http://dbpedia.org/resource/Hogan's_Heroes_(band),"1984","1993"
http://dbpedia.org/resource/Klaxons,"2005","2015"
http://dbpedia.org/resource/Limp_Bizkit,"1994","2006"
http://dbpedia.org/resource/Sugababes,"1998","2011"
http://dbpedia.org/resource/The_Lucky_Bullets,"2006","2006"
http://dbpedia.org/resource/FM_(British_band),"1984","1995"
http://dbpedia.org/resource/Alabama_(band),"1969","2004"
http://dbpedia.org/resource/The_Statler_Brothers,"1955","2002"
http://dbpedia.org/resource/Lethargy_(band),"1992","1999"
http://dbpedia.org/resource/Jerry_Garcia_Band,"1975","1995"
http://dbpedia.org/resource/Paul_Revere_&_the_Raiders,"1958","1976"
http://dbpedia.org/resource/Fraternity_(band),"1970","1973"
http://dbpedia.org/resource/The_Honeymoon_Killers_(American_band),"1984","1994"
http://dbpedia.org/resource/Unrest_(band),"1983","1983"
http://dbpedia.org/resource/Argyle_Park,"1994","1996"
http://dbpedia.org/resource/The_Delgados,"1994","2005"
http://dbpedia.org/resource/Possum_Dixon,"1989","1999"
http://dbpedia.org/resource/Rogue_Wave_(band),"2002","2002"
http://dbpedia.org/resource/Richard_Hell_and_the_Voidoids,"1976","1979"
http://dbpedia.org/resource/Yaga_&_Mackie,"1997","2011"
http://dbpedia.org/resource/Boom_Boom_Satellites,"1990","2016"
http://dbpedia.org/resource/Kent_(band),"1990","2016"
http://dbpedia.org/resource/Quicksilver_Messenger_Service,"1965","1979"
http://dbpedia.org/resource/The_Selecter,"1979","1981"
http://dbpedia.org/resource/Violent_Femmes,"1980","1987"
http://dbpedia.org/resource/4Him,"1990","2006"
http://dbpedia.org/resource/Young_Black_Teenagers,"1989","1994"
http://dbpedia.org/resource/The_Dead_60s,"2003","2008"
http://dbpedia.org/resource/C+C_Music_Factory,"1989","1996"
http://dbpedia.org/resource/Head_East,"1969","1969"
http://dbpedia.org/resource/Mattafix,"2005","2005"
http://dbpedia.org/resource/Elastic_No-No_Band,"2004","2011"
http://dbpedia.org/resource/Semi-Gloss,"1990","1990"
http://dbpedia.org/resource/Mi_Lu_Bing,"2006","2006"
http://dbpedia.org/resource/Kula_Shaker,"1995","1999"
http://dbpedia.org/resource/Voodoo_Glow_Skulls,"1988","1988"
http://dbpedia.org/resource/Acid_Reign,"1985","1991"
http://dbpedia.org/resource/Zornik,"1999","1999"
http://dbpedia.org/resource/Yacht_(band),"2002","2002"
http://dbpedia.org/resource/Savage_Republic,"1980","1990"
http://dbpedia.org/resource/The_Dead_Weather,"2009","2009"
http://dbpedia.org/resource/The_Black_Crowes,"1989","2002"
http://dbpedia.org/resource/Home_(UK_band),"1971","1971"
http://dbpedia.org/resource/Baby_Rasta_&_Gringo,"1998","2004"
http://dbpedia.org/resource/Thriving_Ivory,"2002","2011"
http://dbpedia.org/resource/Kumbia_Kings,"1997","2006"
http://dbpedia.org/resource/Ill_Repute,"1981","1981"
http://dbpedia.org/resource/Pure_Reason_Revolution,"2003","2003"
http://dbpedia.org/resource/Stone_(band),"1985","1991"
http://dbpedia.org/resource/Box_Car_Racer,"2001","2003"
http://dbpedia.org/resource/Þeyr,"1980","1983"
http://dbpedia.org/resource/Petra_(band),"1972","2006"
http://dbpedia.org/resource/The_Prize_Fighter_Inferno,"1999","1999"
http://dbpedia.org/resource/LaViVe,"2010","2011"
http://dbpedia.org/resource/Xe-NONE,"2004","2004"
http://dbpedia.org/resource/Celtic_Frost,"1984","1993"
http://dbpedia.org/resource/The_Gathering_(band),"1989","2014"
http://dbpedia.org/resource/Métal_Urbain,"1976","1980"
http://dbpedia.org/resource/Whirled_Peas,"1993","1996"
http://dbpedia.org/resource/You_Say_Party,"2004","2011"
http://dbpedia.org/resource/Propellerheads,"1995","2003"
http://dbpedia.org/resource/Elastica,"1992","2001"
http://dbpedia.org/resource/Rednex,"1994","2002"
http://dbpedia.org/resource/Tom_Snare,"2003","2003"
http://dbpedia.org/resource/Coda_(band),"1989","2000"
http://dbpedia.org/resource/Brightblack_Morning_Light,"2005","2012"
http://dbpedia.org/resource/Gosling_(band),"1995","2006"
http://dbpedia.org/resource/GQ_(band),"1968","1991"
http://dbpedia.org/resource/Wuthering_Heights_(band),"1989","2011"
http://dbpedia.org/resource/Subseven,"1999","2005"
http://dbpedia.org/resource/Breaking_Benjamin,"1999","2010"
http://dbpedia.org/resource/Jawbox,"1989","1997"
http://dbpedia.org/resource/Kevin_Hearn_and_Thin_Buckle,"2000","2000"
http://dbpedia.org/resource/Brownsville_Station_(band),"1969","1979"
http://dbpedia.org/resource/The_Amboy_Dukes,"1964","1975"
http://dbpedia.org/resource/Caifanes,"1987","1995"
http://dbpedia.org/resource/Pulse_Ultra,"1997","2004"
http://dbpedia.org/resource/The_Arrows_(Canadian_band),"1981","1981"
http://dbpedia.org/resource/Allister,"1994","2007"
http://dbpedia.org/resource/Neurosonic,"2006","2009"
http://dbpedia.org/resource/Starbreaker_(band),"2004","2004"
http://dbpedia.org/resource/Freeez,"1981","1985"
http://dbpedia.org/resource/Lucky_Twice,"2006","2010"
http://dbpedia.org/resource/Miracle_Legion,"1983","1983"
http://dbpedia.org/resource/One_More_Grain,"2006","2008"
http://dbpedia.org/resource/Alter_Natives,"1984","1991"
http://dbpedia.org/resource/Stuff_(band),"1970","1980"
http://dbpedia.org/resource/Twenty_4_Seven,"1989","1989"
http://dbpedia.org/resource/Cauldron_(band),"2006","2006"
http://dbpedia.org/resource/Witness_(Gospel_quartet),"1986","2006"
http://dbpedia.org/resource/Waking_Ashland,"2003","2003"
http://dbpedia.org/resource/Young_Love_(band),"2005","2005"
http://dbpedia.org/resource/Schoolyard_Heroes,"1999","2009"
http://dbpedia.org/resource/Avalon_(Finnish_band),"2013","2013"
http://dbpedia.org/resource/Flunk,"2000","2000"
http://dbpedia.org/resource/Borghesia,"1982","1995"
http://dbpedia.org/resource/D4L,"2003","2006"
http://dbpedia.org/resource/The_Moldy_Peaches,"1994","2004"
http://dbpedia.org/resource/Digable_Planets,"1992","1995"
http://dbpedia.org/resource/Oblivians,"1993","1993"
http://dbpedia.org/resource/Tadpole_(band),"1994","2006"
http://dbpedia.org/resource/Lymbyc_Systym,"2001","2001"
http://dbpedia.org/resource/Fabulous_Poodles,"1975","1980"
http://dbpedia.org/resource/Dead_by_Sunrise,"2005","2005"
http://dbpedia.org/resource/Morifade,"1992","2015"
http://dbpedia.org/resource/Severed_Heads,"1979","2008"
http://dbpedia.org/resource/La'Mule,"1996","2003"
http://dbpedia.org/resource/Deitiphobia,"1990","1990"
http://dbpedia.org/resource/The_Lookouts,"1985","1990"
http://dbpedia.org/resource/Godspeed_(band),"1994","1996"
http://dbpedia.org/resource/Casey_Jones_(band),"2003","2012"
http://dbpedia.org/resource/The_Members,"1976","1983"
http://dbpedia.org/resource/Timber_Timbre,"2005","2005"
http://dbpedia.org/resource/WU_LYF,"2008","2012"
http://dbpedia.org/resource/Blue_Zone_(band),"1984","1988"
http://dbpedia.org/resource/Rhyme_Asylum,"2002","2011"
http://dbpedia.org/resource/Yothu_Yindi,"1985","2013"
http://dbpedia.org/resource/Coverdale•Page,"1991","1993"
http://dbpedia.org/resource/Howards_Alias,"1999","2005"
http://dbpedia.org/resource/Deee-Lite,"1989","1996"
http://dbpedia.org/resource/Trixter,"1983","1995"
http://dbpedia.org/resource/SoulDecision,"1993","2005"
http://dbpedia.org/resource/Stoney_&_Meatloaf_(band),"1971","1971"
http://dbpedia.org/resource/Crucifix_(band),"1980","1984"
http://dbpedia.org/resource/Sikth,"1999","1999"
http://dbpedia.org/resource/Sea_of_Green,"1999","2004"
http://dbpedia.org/resource/My_Vitriol,"1999","1999"
http://dbpedia.org/resource/Afrirampo,"2002","2010"
http://dbpedia.org/resource/Seemless,"2002","2009"
http://dbpedia.org/resource/Wax_(rock_band),"1991","1995"
http://dbpedia.org/resource/Whysall_Lane,"1999","2006"
http://dbpedia.org/resource/Gridlink,"2004","2014"
http://dbpedia.org/resource/Zekes,"2009","2012"
http://dbpedia.org/resource/Twenty_Twenty_(band),"2008","2014"
http://dbpedia.org/resource/Thee_Undatakerz,"2003","2004"
http://dbpedia.org/resource/TNGHT,"2011","2013"
http://dbpedia.org/resource/The_Delinquents_(group),"1992","2005"
http://dbpedia.org/resource/Dave_Carter_and_Tracy_Grammer,"1998","2002"
http://dbpedia.org/resource/M'Boom,"1970","1992"
http://dbpedia.org/resource/SM_the_Ballad,"2010","2010"
http://dbpedia.org/resource/The_Chords,"1978","1981"
http://dbpedia.org/resource/The_Clark_Family_Experience,"2000","2002"
http://dbpedia.org/resource/Beargarden_(band),"1982","1986"
http://dbpedia.org/resource/Prodigal_(band),"1975","1986"
http://dbpedia.org/resource/PAS/CAL,"2002","2008"
http://dbpedia.org/resource/Mel_and_Kim,"1986","1990"
http://dbpedia.org/resource/The_Bunch,"1971","1972"
http://dbpedia.org/resource/Uncle_Earl,"2000","2000"
http://dbpedia.org/resource/Brandtson,"1996","1996"
http://dbpedia.org/resource/Living_Loud,"2004","2005"
http://dbpedia.org/resource/Midnight_Choir,"1992","2004"
http://dbpedia.org/resource/The_Lounge_Lizards,"1978","1998"
http://dbpedia.org/resource/Zero_7,"1997","1997"
http://dbpedia.org/resource/Suicidal_Tendencies,"1980","1995"
http://dbpedia.org/resource/Kalmah,"1998","1998"
http://dbpedia.org/resource/The_Charlatans_(UK_band),"1989","1989"
http://dbpedia.org/resource/Arab_Strap_(band),"1995","2006"
http://dbpedia.org/resource/Tsunami_Bomb,"1998","2005"
http://dbpedia.org/resource/Luca_Turilli's_Dreamquest,"2005","2011"
http://dbpedia.org/resource/Hopesfall,"1998","2008"
http://dbpedia.org/resource/The_Presidents_of_the_United_States_of_America_(band),"1993","1998"
http://dbpedia.org/resource/CIV_(band),"1994","1994"
http://dbpedia.org/resource/Collective_Consciousness_Society,"1970","1973"
http://dbpedia.org/resource/Army_of_Lovers,"1987","2003"
http://dbpedia.org/resource/Gin_Blossoms,"1987","1997"
http://dbpedia.org/resource/Jebediah,"1994","2005"
http://dbpedia.org/resource/The_Beta_Band,"1996","2004"
http://dbpedia.org/resource/Rheostatics,"1978","2007"
http://dbpedia.org/resource/Windir,"1994","2004"
http://dbpedia.org/resource/Skatt_Brothers,"1979","1983"
http://dbpedia.org/resource/Yazoo_(band),"1981","1983"
http://dbpedia.org/resource/Blues_Magoos,"1964","1970"
http://dbpedia.org/resource/Australian_Crawl,"1978","1986"
http://dbpedia.org/resource/Black_Lungs,"2005","2005"
http://dbpedia.org/resource/Angry_Samoans,"1978","1978"
http://dbpedia.org/resource/London_Posse,"1986","1996"
http://dbpedia.org/resource/Baddies,"2007","2012"
http://dbpedia.org/resource/Jersey_(band),"1996","2005"
http://dbpedia.org/resource/Caitlin_&_Will,"2008","2009"
http://dbpedia.org/resource/Hummingbird_(band),"1974","1977"
http://dbpedia.org/resource/Dash_and_Will,"2006","2011"
http://dbpedia.org/resource/Radio_4_(band),"1999","1999"
http://dbpedia.org/resource/Da_Pump,"1996","1996"
http://dbpedia.org/resource/Blackfoot_(band),"1969","1969"
http://dbpedia.org/resource/Project_Wyze,"1988","1988"
http://dbpedia.org/resource/Ike_&_Tina_Turner,"1960","1976"
http://dbpedia.org/resource/Enter_Shikari,"1999","1999"
http://dbpedia.org/resource/Japandroids,"2006","2013"
http://dbpedia.org/resource/Stornoway_(band),"2006","2006"
http://dbpedia.org/resource/Bow_Wow_Wow,"1980","1983"
http://dbpedia.org/resource/Haste_the_Day,"2001","2011"
http://dbpedia.org/resource/Maudlin_of_the_Well,"1996","2003"
http://dbpedia.org/resource/The_Invisible_Girls,"1978","1982"
http://dbpedia.org/resource/Engenheiros_do_Hawaii,"1985","2008"
http://dbpedia.org/resource/Karnivool,"1997","1997"
http://dbpedia.org/resource/Lifetime_(band),"1990","1990"
http://dbpedia.org/resource/School_of_Seven_Bells,"2007","2016"
http://dbpedia.org/resource/Parker_and_Lily,"2000","2000"
http://dbpedia.org/resource/Cool_Hand_Luke_(band),"1998","2011"
http://dbpedia.org/resource/Meg_&_Dia,"2004","2012"
http://dbpedia.org/resource/II_Tru,"1996","1996"
http://dbpedia.org/resource/Zion_&_Lennox,"2000","2006"
http://dbpedia.org/resource/Uncle_John_&_Whitelock,"2001","2006"
http://dbpedia.org/resource/Choke_(band),"1994","1994"
http://dbpedia.org/resource/Hombres_G,"1982","1992"
http://dbpedia.org/resource/Downhere,"1999","2013"
http://dbpedia.org/resource/Smile_(American_band),"1992","2003"
http://dbpedia.org/resource/Catapilla,"0060","0060"
http://dbpedia.org/resource/Los_Lobos,"1973","1973"
http://dbpedia.org/resource/Sky_(Canadian_band),"1997","2005"
http://dbpedia.org/resource/The_Radio_Dept.,"2001","2001"
http://dbpedia.org/resource/The_Rotted,"2008","2014"
http://dbpedia.org/resource/Deus_(band),"1991","1991"
http://dbpedia.org/resource/The_Walkmen,"2000","2014"
http://dbpedia.org/resource/Carissa's_Wierd,"1995","2003"
http://dbpedia.org/resource/Tanks_of_Zen,"1994","2001"
http://dbpedia.org/resource/Giant_Squid_(band),"2002","2015"
http://dbpedia.org/resource/Look_Mexico,"2004","2004"
http://dbpedia.org/resource/Further_(band),"1990","1990"
http://dbpedia.org/resource/Manchild_(band),"1977","1980"
http://dbpedia.org/resource/Supreme_Dicks,"1984","1996"
http://dbpedia.org/resource/Trivalia,"1986","1986"
http://dbpedia.org/resource/Vampires_Everywhere!,"2009","2013"
http://dbpedia.org/resource/Tackhead,"1987","1991"
http://dbpedia.org/resource/The_Rumour,"1976","1982"
http://dbpedia.org/resource/The_Music,"1999","2011"
http://dbpedia.org/resource/Assassin_(band),"1983","1986"
http://dbpedia.org/resource/Earthworks_(band),"1986","2009"
http://dbpedia.org/resource/Rusty_(band),"1994","2000"
http://dbpedia.org/resource/The_Monks_(UK_band),"1979","1980"
http://dbpedia.org/resource/Yellow_Magic_Orchestra,"1977","1977"
http://dbpedia.org/resource/Animosity_(band),"2000","2009"
http://dbpedia.org/resource/Wild_Orchid_(band),"1991","2003"
http://dbpedia.org/resource/Blind_Pilot,"2005","2005"
http://dbpedia.org/resource/Think_About_Life,"2005","2012"
http://dbpedia.org/resource/Hunters_&_Collectors,"1981","1998"
http://dbpedia.org/resource/Apollo_440,"1990","1990"
http://dbpedia.org/resource/Slash's_Snakepit,"1994","1995"
http://dbpedia.org/resource/GoodBooks,"2005","2009"
http://dbpedia.org/resource/High_Rise_(band),"1982","2002"
http://dbpedia.org/resource/Bleed_the_Dream,"2003","2007"
http://dbpedia.org/resource/The_New_Power_Generation,"1990","2013"
http://dbpedia.org/resource/Blood_of_the_Martyrs,"2007","2007"
http://dbpedia.org/resource/No_Innocent_Victim,"1992","2002"
http://dbpedia.org/resource/Fear_Factory,"1989","1989"
http://dbpedia.org/resource/Sir_Lord_Baltimore,"1968","1976"
http://dbpedia.org/resource/Utopia_(American_band),"1973","1986"
http://dbpedia.org/resource/Godgory,"1992","2004"
http://dbpedia.org/resource/Simply_Red,"1985","2010"
http://dbpedia.org/resource/The_Chocolate_Watchband,"1965","1970"
http://dbpedia.org/resource/Crematory_(band),"1991","2001"
http://dbpedia.org/resource/Agent_51,"1995","2005"
http://dbpedia.org/resource/Heatwave_(band),"1975","1984"
http://dbpedia.org/resource/Course_of_Nature,"2001","2011"
http://dbpedia.org/resource/The_Tony_Williams_Lifetime,"1969","1976"
http://dbpedia.org/resource/Velvet_Revolver,"2002","2008"
http://dbpedia.org/resource/The_Lemonheads,"1986","1986"
http://dbpedia.org/resource/Chasing_Victory,"2003","2007"
http://dbpedia.org/resource/Split_Lip_Rayfield,"1995","1995"
http://dbpedia.org/resource/Stellar_Kart,"2002","2014"
http://dbpedia.org/resource/UK_Decay,"1978","1983"
http://dbpedia.org/resource/Death_from_Above_1979,"2001","2006"
http://dbpedia.org/resource/The_Suicide_Machines,"1991","1991"
http://dbpedia.org/resource/Massacre_(metal_band),"1984","1987"
http://dbpedia.org/resource/Body_Count,"1990","2006"
http://dbpedia.org/resource/Fractured_(band),"2002","2002"
http://dbpedia.org/resource/House_of_Lords_(band),"1987","1993"
http://dbpedia.org/resource/From_a_Second_Story_Window,"1999","2008"
http://dbpedia.org/resource/The_Ides_of_March_(band),"1964","1973"
http://dbpedia.org/resource/Chainsaw_Kittens,"1989","1989"
http://dbpedia.org/resource/Genghis_Tron,"2004","2010"
http://dbpedia.org/resource/Headless_Chickens,"1985","1999"
http://dbpedia.org/resource/Vanilla_Fudge,"1967","1970"
http://dbpedia.org/resource/The_Early_November,"1999","2007"
http://dbpedia.org/resource/Juluka,"1969","1969"
http://dbpedia.org/resource/Nocturnus,"1987","1993"
http://dbpedia.org/resource/Kill_Sadie,"1997","1997"
http://dbpedia.org/resource/Hondo_Maclean,"2001","2007"
http://dbpedia.org/resource/Mephiskapheles,"1990","1990"
http://dbpedia.org/resource/Company_Flow,"1993","1993"
http://dbpedia.org/resource/Atrophy_(band),"1986","1986"
http://dbpedia.org/resource/The_Village_Green_(band),"2004","2004"
http://dbpedia.org/resource/Delivery_(band),"1960","1970"
http://dbpedia.org/resource/Tonic_(band),"1993","2004"
http://dbpedia.org/resource/Buried_Inside,"1997","2010"
http://dbpedia.org/resource/Larrikin_Love,"2005","2005"
http://dbpedia.org/resource/Ephel_Duath_(band),"1998","2014"
http://dbpedia.org/resource/Sui_Generis,"1971","1975"
http://dbpedia.org/resource/Leæther_Strip,"1988","1988"
http://dbpedia.org/resource/The_Loud_Family,"1991","2006"
http://dbpedia.org/resource/Angelis,"2006","2007"
http://dbpedia.org/resource/Toxik,"1985","1992"
http://dbpedia.org/resource/The_Cape_May,"2003","2003"
http://dbpedia.org/resource/Bent_(band),"1999","2009"
http://dbpedia.org/resource/The_Cramps,"1976","2009"
http://dbpedia.org/resource/Badlands_(American_band),"1988","1993"
http://dbpedia.org/resource/The_5_Browns,"2004","2004"
http://dbpedia.org/resource/Def_Con_Dos,"1989","1989"
http://dbpedia.org/resource/Mötley_Crüe,"1981","2015"
http://dbpedia.org/resource/U.D.O.,"1987","1992"
http://dbpedia.org/resource/Soft_Machine,"1966","1968"
http://dbpedia.org/resource/Aqua_(band),"1995","2001"
http://dbpedia.org/resource/Ut_(band),"1978","1990"
http://dbpedia.org/resource/Grandaddy,"1992","2006"
http://dbpedia.org/resource/Hello_Sailor_(band),"1975","1980"
http://dbpedia.org/resource/Mägo_de_Oz,"1988","1988"
http://dbpedia.org/resource/Sunny_Day_Real_Estate,"1992","1992"
http://dbpedia.org/resource/Flower_Travellin'_Band,"1967","1967"
http://dbpedia.org/resource/Viper_(band),"1985","1985"
http://dbpedia.org/resource/Signal_Aout_42,"1980","1980"
http://dbpedia.org/resource/Wives_(band),"2001","2005"
http://dbpedia.org/resource/Cursed_(band),"2001","2001"
http://dbpedia.org/resource/Stackridge,"1969","1976"
http://dbpedia.org/resource/Failure_(band),"1990","1997"
http://dbpedia.org/resource/Spiritualized,"1990","1990"
http://dbpedia.org/resource/Love_(band),"1965","1965"
http://dbpedia.org/resource/Graveyard_(band),"2006","2016"
http://dbpedia.org/resource/Bury_Tomorrow,"2006","2006"
http://dbpedia.org/resource/Outlaws_(band),"1967","1971"
http://dbpedia.org/resource/Motörhead,"1975","2015"
http://dbpedia.org/resource/Side_Effect,"1972","1982"
http://dbpedia.org/resource/The_Dooleys,"1967","1967"
http://dbpedia.org/resource/Further_Seems_Forever,"1998","2006"
http://dbpedia.org/resource/The_Walker_Brothers,"1964","1968"
http://dbpedia.org/resource/Faces_(band),"1969","1975"
http://dbpedia.org/resource/Glen_Campbell,"1958","2013"
http://dbpedia.org/resource/The_Go-Betweens,"1977","1989"
http://dbpedia.org/resource/Triumvirat,"1969","1980"
http://dbpedia.org/resource/King_Cobb_Steelie,"1991","1991"
http://dbpedia.org/resource/Tad_(band),"1988","1988"
http://dbpedia.org/resource/Sultans_(band),"2000","2000"
http://dbpedia.org/resource/The_Walkabouts,"1984","1984"
http://dbpedia.org/resource/Advent_(band),"2005","2011"
http://dbpedia.org/resource/Los_Fabulosos_Cadillacs,"1985","2002"
http://dbpedia.org/resource/Translator_(band),"1979","1986"
http://dbpedia.org/resource/Jaded_Sun,"2002","2013"
http://dbpedia.org/resource/Big_Country,"1981","2000"
http://dbpedia.org/resource/Zeb_and_Haniya,"2007","2014"
http://dbpedia.org/resource/Pull_Tiger_Tail,"2006","2009"
http://dbpedia.org/resource/Kish_Mauve,"2005","2005"
http://dbpedia.org/resource/Ayreon,"1995","2008"
http://dbpedia.org/resource/Haircut_One_Hundred,"1980","1984"
http://dbpedia.org/resource/PureNRG,"2006","2011"
http://dbpedia.org/resource/Future_of_Forestry,"2006","2006"
http://dbpedia.org/resource/Siekiera,"1984","1984"
http://dbpedia.org/resource/16_(band),"1992","2004"
http://dbpedia.org/resource/Crionics,"1997","2011"
http://dbpedia.org/resource/Saybia,"1993","2008"
http://dbpedia.org/resource/Crossbreed_(band),"1996","1996"
http://dbpedia.org/resource/Illuminatus_(band),"2002","2002"
http://dbpedia.org/resource/New_Monsoon,"2000","2000"
http://dbpedia.org/resource/The_Jaggerz,"1964","1964"
http://dbpedia.org/resource/Bombay_Bicycle_Club,"2005","2016"
http://dbpedia.org/resource/Buck_Brothers,"2005","2011"
http://dbpedia.org/resource/Apoptygma_Berzerk,"1989","1989"
http://dbpedia.org/resource/FM_(Canadian_band),"1976","1989"
http://dbpedia.org/resource/The_Choir_(alternative_rock_band),"1984","1984"
http://dbpedia.org/resource/Cluster_(band),"1971","1981"
http://dbpedia.org/resource/Yeah_Yeah_Yeahs,"2000","2014"
http://dbpedia.org/resource/Bonfire_(band),"1972","1985"
http://dbpedia.org/resource/Dälek,"1998","2011"
http://dbpedia.org/resource/Enemy_You,"1997","2007"
http://dbpedia.org/resource/Fate_(band),"1985","1993"
http://dbpedia.org/resource/Burn_Halo,"2007","2007"
http://dbpedia.org/resource/Small_Sins,"2000","2000"
