album_id,year_id
6168,25
6169,42
6170,41
6171,37
6172,36
6173,43
6174,31
6175,45
6176,35
6177,40
6178,33
6180,33
6182,33
6184,2
6185,32
6186,15
6187,2
6188,15
6189,7
6190,8
6191,2
6192,1
6193,19
6194,15
6195,9
6196,5
6197,13
6198,12
6199,13
6200,6
6201,5
6202,4
6199,13
6199,13
6203,5
6199,13
6204,21
6205,3
6207,4
6208,15
6209,16
6210,2
6211,3
6212,1
6213,18
6214,21
6215,5
6216,12
6217,0
6218,21
6218,21
6219,6
6220,16
6221,12
6222,12
6223,6
6224,21
6226,14
6227,4
6228,9
6229,8
6230,3
6231,40
6232,3
6233,53
6234,0
6235,25
6236,9
6237,41
6238,34
6239,37
6240,10
6241,45
6242,54
6243,34
6243,34
6244,27
6245,29
6246,43
6243,34
6247,41
6249,45
6250,36
6251,18
6252,25
6253,36
6254,1
6255,7
6256,18
6258,3
6259,24
6261,8
6262,21
6263,7
6263,7
6264,9
6265,12
6266,6
6267,22
6268,16
6269,10
6270,24
6271,9
6272,28
6273,8
6274,33
6275,32
6277,23
6278,2
6279,4
6280,0
6281,8
6282,29
6283,32
6284,7
6285,33
6286,6
6287,13
6288,24
6289,11
6290,14
6291,28
6292,9
6293,5
6296,9
6296,9
6297,7
6298,2
6299,4
6300,4
6301,2
6302,7
6303,4
6304,18
6296,9
6305,6
6306,5
6305,6
6308,0
6309,18
6310,10
6311,12
6312,2
6314,2
6310,9
6306,5
6315,18
6316,7
6317,9
6306,5
6318,19
6319,4
6320,17
6321,19
6314,2
6322,16
6323,2
6324,17
6325,4
6326,31
6326,31
6328,9
6329,36
6330,40
6331,31
6329,35
6332,54
6332,45
6333,29
6331,31
6334,35
6334,36
6335,19
6336,24
6337,10
6338,4
6339,18
6340,1
6341,7
6342,23
6343,16
6344,6
6345,7
6346,16
6347,19
6348,32
6349,8
6350,28
6351,5
6352,33
6353,10
6354,17
6355,18
6356,29
6357,28
6358,5
6359,1
6360,2
6361,19
6362,11
6363,33
6364,26
6365,18
6366,4
6367,23
6368,40
6369,7
6370,4
6371,15
6372,15
6373,10
6374,14
6375,22
6376,47
6377,19
6378,26
6379,33
6380,10
6381,5
6382,28
6383,27
6384,16
6385,4
6386,0
6387,28
6388,4
6389,16
6390,23
6391,17
6392,5
6393,0
6394,19
6395,15
6396,9
6397,10
6398,32
6399,5
6400,42
6401,12
6402,30
6403,44
6404,21
6405,0
6406,4
6407,16
6408,3
6409,19
6408,3
6406,2
6410,17
6411,13
6412,5
6413,7
6414,6
6415,1
6411,13
6416,18
6417,15
6411,13
6418,5
6419,11
6420,29
6421,6
6423,16
6424,22
6425,12
6426,3
6427,17
6425,21
6429,28
6427,17
6430,19
6438,0
6439,21
6438,1
6440,1
6441,12
6442,7
6443,4
6444,3
6445,1
6446,0
6447,1
6448,5
6449,15
6450,16
6451,28
6452,23
6453,13
6454,23
6455,14
6456,33
6457,14
6458,32
6459,4
6460,7
6461,1
6462,0
6461,1
6463,9
6464,15
6462,0
6465,16
6466,32
6467,3
6468,8
6469,19
6470,33
6470,29
6471,24
6473,14
6470,33
6474,27
6470,29
6475,4
6476,28
6477,17
6478,7
6479,7
6480,8
6478,7
6481,4
6482,5
6483,1
6484,10
6485,35
6486,31
6487,18
6488,17
6489,19
6490,21
6491,4
6492,8
6493,16
6494,9
6495,15
6496,1
6497,3
6498,2
6499,6
6500,23
6501,27
6502,24
6503,28
6504,32
6505,26
6506,14
6507,11
6508,30
6509,2
6509,2
6510,7
6511,5
6510,9
6512,2
6509,4
6513,28
6514,14
6515,10
6514,14
6516,10
6517,1
6518,2
6519,6
6519,6
6520,15
6521,5
6522,13
6523,5
6524,1
6525,13
6525,13
6526,12
6527,15
6528,3
6529,21
6530,17
6531,1
6532,0
6533,0
6531,1
6534,16
6535,1
6536,3
6537,5
6536,3
6538,5
6539,12
6540,1
6541,5
6542,16
6543,18
6544,2
6545,4
6546,1
6546,1
6547,4
6548,12
6549,17
6550,33
6551,1
6552,16
6553,26
6550,33
6544,2
6554,1
6555,11
6556,8
6543,18
6543,18
6544,2
6557,29
6558,19
6543,18
6550,33
6559,0
6552,16
6560,9
6561,47
6562,46
6546,1
6550,33
6544,2
6563,7
6564,15
6565,21
6566,4
6567,16
6568,13
6569,0
6570,6
6572,22
6573,4
6574,3
6575,2
6576,5
6577,3
6577,3
6577,3
6577,3
6581,6
6582,21
6583,13
6584,1
6590,9
6591,0
6592,18
6593,3
6590,9
6594,5
6595,1
6599,17
6599,17
6599,17
6599,17
6602,28
6603,11
6604,5
6606,5
6607,13
6609,7
6609,7
6610,7
6611,5
6609,7
6613,0
6610,7
6609,7
6614,1
6611,5
6606,5
6614,1
6606,3
6613,0
6607,13
6625,2
6606,1
6606,1
6606,3
6626,22
6607,13
6627,34
6628,54
6629,40
6630,27
6631,44
6632,37
6633,20
6634,36
6635,53
6636,30
6637,33
6638,45
6639,15
6640,30
6641,54
6642,36
6643,46
6644,40
6645,31
6646,41
6647,42
6648,2
6649,10
6650,15
6651,23
6652,24
6653,2
6654,9
6655,7
6656,23
6657,1
6658,6
6659,2
6660,18
6661,4
6662,0
6663,8
6664,7
6665,12
6666,7
6667,2
6668,17
6669,5
6670,12
6671,16
6672,1
6670,12
6671,16
6668,17
6671,16
6673,2
6668,17
6674,26
6675,27
6676,19
6677,9
6678,10
6679,8
6680,28
6681,2
6682,2
6683,13
6684,10
6685,28
6686,13
6687,19
6688,8
6689,12
6690,1
6692,18
6694,0
6695,2
6696,9
6697,19
6698,18
6699,16
6698,18
6701,18
6702,15
6699,16
6703,12
6699,16
6704,8
6705,4
6697,19
6706,3
6707,0
6708,23
6709,10
6710,17
6711,16
6712,12
6712,12
6712,6
6711,16
6710,17
6715,16
6716,17
6717,34
6718,34
6723,7
6724,1
6725,16
6723,7
6726,15
6727,9
6728,13
6731,6
6732,7
6733,10
6734,2
6733,11
6732,7
6733,11
6735,23
6736,8
6737,23
6738,7
6739,15
6737,23
6740,3
6741,11
6741,33
6741,33
6733,10
6738,7
6735,23
6736,8
6741,11
6732,7
6742,32
6743,30
6744,27
6745,28
6746,33
6747,2
6748,19
6749,25
6750,27
6751,18
6751,18
6752,7
6753,40
6754,2
6755,15
6746,13
6756,15
6757,29
6759,9
6759,28
6760,15
6761,8
6759,28
6759,28
6759,9
6762,18
6763,2
6764,1
6759,2
6759,2
6759,2
6760,15
6765,23
6759,28
6759,9
6766,10
6767,24
6759,28
6768,11
6769,9
6770,8
6759,28
6763,2
6771,9
6772,19
6773,24
6774,10
6776,19
6777,9
6778,22
6779,9
6780,14
6781,28
6782,11
6784,12
6785,5
6786,7
6787,1
6788,19
6789,24
6790,21
6791,16
6792,6
6793,7
6794,0
6793,4
6793,7
6793,4
6797,5
6798,16
6799,5
6800,6
6801,21
6803,10
6804,28
6805,11
6808,26
6809,46
6810,19
6811,8
6812,30
6814,47
6816,29
6817,44
6818,10
6821,6
6822,0
6823,5
6824,1
6826,15
6827,5
6828,15
6829,15
6830,6
6831,3
6832,5
6833,21
6834,16
6835,1
6836,15
6837,15
6838,1
6839,15
6838,1
6841,6
6842,17
6843,21
6837,5
6845,9
6846,0
6847,5
6848,18
6849,45
6850,54
6851,42
6852,15
6853,2
6854,37
6855,27
6856,29
6857,24
6858,0
6859,2
6848,15
6860,7
6861,34
6862,37
6863,18
6864,30
6865,25
6866,11
6867,43
6868,7
6869,6
6870,41
6871,19
6872,11
6873,16
6874,12
6875,14
6876,26
6877,28
6878,14
6879,11
6881,36
6882,50
6883,38
6884,0
6882,50
6885,21
6886,50
6886,50
6887,1
6888,4
6889,38
6891,23
6893,28
6895,13
6896,19
6897,11
6898,4
6899,8
6900,33
6901,1
6902,3
6903,18
6904,33
6905,2
6906,0
6907,23
6908,2
6909,12
6910,15
6911,19
6912,8
6908,2
6908,18
6913,18
6908,18
6914,23
6915,15
6916,2
6917,5
6918,1
6919,13
6920,12
6922,15
6923,1
6924,15
6925,15
6926,9
6928,1
6929,0
6930,0
6929,15
6931,13
6929,5
6932,33
6933,8
6934,57
6935,15
6936,18
6937,37
6938,18
6939,43
6936,34
6940,3
6941,45
6942,44
6943,6
6944,9
6945,24
6946,8
6940,1
6948,8
6949,41
6950,24
6951,10
6952,15
6953,4
6954,16
6937,37
6942,44
6943,6
6937,37
6956,25
6944,9
6957,47
6937,37
6958,29
6941,0
6954,16
6957,47
6936,34
6953,12
6959,5
6960,15
6961,21
6962,13
6963,5
6967,9
6968,2
6969,33
6970,15
6971,28
6973,14
6975,6
6976,3
6977,21
6977,21
6978,12
6978,12
6979,18
6980,15
6981,47
6982,33
6983,26
6984,11
6985,29
6986,34
6987,25
6986,34
6989,17
6990,7
6992,2
6993,8
6994,0
6995,18
6996,4
6997,3
6999,1
7000,3
7001,0
7002,17
7003,21
7004,1
7005,5
7006,1
7007,18
7008,5
7008,5
7008,5
7009,7
7010,9
7011,1
7013,3
7014,21
7013,5
7013,5
7015,17
7015,17
7016,12
7017,17
7018,16
7018,16
7019,3
7019,3
7020,21
7021,5
7018,16
7022,15
7018,16
7023,6
7024,21
7025,5
7026,17
7027,12
7028,16
7029,2
7030,16
7031,0
7033,9
7036,15
7037,4
7038,9
7039,21
7040,24
7041,18
7042,21
7042,21
7043,0
7042,21
7045,9
7046,18
7047,24
7048,8
7048,2
7051,15
7052,17
7048,2
7055,18
7058,4
7060,19
7061,19
7048,8
7064,33
7065,28
7066,10
7067,14
7066,29
7069,24
7070,15
7071,5
7073,1
7071,5
7075,16
7076,23
7077,28
7078,29
7079,28
7080,1
7081,32
7082,24
7080,1
7083,23
7084,2
7085,12
7086,29
7089,16
7091,21
7092,21
7093,21
7094,1
7095,12
7096,17
7097,17
7099,3
7100,21
7103,0
7104,21
7105,3
7106,1
7107,16
7109,21
7110,6
7110,6
7112,1
7113,21
7114,16
7115,6
7116,2
7117,0
7118,7
7119,3
7120,17
7121,21
7120,17
7118,1
7123,11
7124,2
7125,21
7126,1
7127,15
7125,21
7129,4
7125,21
7130,21
7132,22
7133,0
7134,13
7135,6
7136,3
7137,21
7138,15
7139,5
7140,13
7141,12
7145,9
7147,18
7148,4
7153,8
7154,7
7155,24
7156,7
7157,1
7158,7
7159,5
7160,15
7161,24
7162,24
7163,8
7164,7
7165,6
7166,13
7167,12
7168,9
7169,1
7170,17
7171,2
7172,9
7173,5
7174,33
7175,7
7176,32
7177,11
7178,4
7178,4
7179,0
7178,4
7180,2
7178,7
7181,10
7178,7
7178,4
7182,1
7183,15
7184,2
7185,1
7192,16
7193,21
7194,3
7195,2
7196,7
7197,21
7198,24
7199,5
7200,24
7201,9
7202,29
7203,19
7204,32
7205,19
7206,7
7207,8
7208,28
7209,9
7210,24
7211,21
7212,2
7213,34
7214,16
7215,6
7216,6
7216,6
7217,3
7216,6
7218,3
7219,12
7227,3
7228,1
7229,6
7230,9
7231,4
7232,9
7233,2
7234,7
7235,28
7236,0
7237,2
7238,6
7239,1
7240,27
7241,10
7242,23
7243,6
7244,12
7245,15
7246,2
7247,4
7248,33
7249,3
7250,13
7251,12
7252,23
7253,5
7254,11
7255,19
7256,12
7257,13
7258,6
7259,4
7260,0
7262,16
7263,22
7264,3
7265,18
7266,3
7267,12
7268,0
7269,22
7270,13
7271,13
7272,13
7273,12
7274,6
7275,13
7276,4
7277,21
7278,1
7279,15
7280,5
7281,4
7282,6
7283,12
7284,3
7285,17
7286,0
7287,15
7288,5
7289,1
7290,2
7291,1
7292,24
7293,6
7294,8
7295,3
7296,9
7297,27
7298,4
7299,9
7300,21
7301,1
7302,0
7303,15
7304,3
7305,1
7306,16
7307,5
7308,1
7307,13
7309,0
7310,3
7311,16
7312,21
7313,22
7314,3
7315,5
7316,15
7318,6
7319,16
7320,16
7321,17
7322,0
7324,17
7325,1
7326,3
7327,28
7329,15
7331,1
7334,23
7335,18
7337,4
7338,7
7339,21
7340,18
7341,15
7342,16
7343,0
7344,2
7345,17
7346,3
7347,5
7348,22
7349,16
7350,6
7351,0
7352,21
7353,3
7354,18
7355,0
7356,5
7357,4
7358,7
7359,8
7360,8
7354,18
7361,8
7362,24
7363,8
7364,0
7365,0
7366,7
7367,44
7368,13
7369,24
7371,19
7372,8
7373,11
7374,19
7375,15
7376,16
7377,1
7382,12
7383,1
7384,5
7385,3
7386,6
7387,16
7388,21
7388,21
7389,17
7390,16
7392,6
7393,6
7394,21
7395,12
7396,3
7397,16
7398,21
7399,4
7400,9
7401,10
7402,8
7403,17
7404,0
7405,5
7406,16
7407,19
7408,32
7409,8
7410,4
7411,21
7412,5
7413,24
7414,12
7415,7
7416,0
7417,19
7418,24
7419,5
7420,10
7421,6
7422,22
7424,4
7425,1
7426,3
7425,1
7427,17
7424,15
7428,0
7425,1
7429,4
7424,2
7430,18
7425,1
7431,15
7432,21
7433,3
7434,6
7435,13
7436,15
7437,3
7438,0
7439,7
7440,3
7441,12
7442,1
7443,5
7444,21
7445,28
7446,5
7447,0
7449,17
7449,17
7450,3
7451,1
7450,3
7452,1
7454,15
7455,18
7456,3
7457,24
7458,23
7459,11
7460,13
7461,6
7462,5
7463,5
7464,5
7465,47
7466,54
7467,40
7468,41
7469,30
7471,4
7472,12
7473,5
7474,1
7475,16
7476,15
7477,4
7478,17
7479,6
7480,1
7481,5
7483,6
7484,2
7485,7
7486,6
7488,0
7489,15
7490,5
7491,1
7492,3
7493,6
7494,13
7495,3
7493,6
7493,6
7496,17
7497,5
7498,21
7499,1
7493,6
7500,3
7493,6
7493,6
7501,0
7502,3
7503,21
7504,17
7505,15
7506,12
7507,13
7505,15
7508,0
7509,6
7510,5
7509,6
7511,23
7512,11
7513,17
7514,24
7515,3
7516,9
7517,23
7518,2
7519,32
7520,4
7520,4
7521,5
7522,7
7523,6
7524,18
7525,24
7526,23
7527,8
7528,23
7529,10
7530,18
7531,6
7532,5
7533,17
7534,13
7535,21
7536,13
7534,13
7537,1
7538,3
7539,6
7540,3
7541,5
7542,16
7544,1
7545,5
7546,5
7547,3
7548,21
7549,13
7550,17
7551,12
7552,12
7553,16
7554,6
7555,1
7556,21
7556,5
7556,21
7557,16
7558,5
7559,12
7560,21
7561,1
7563,17
7564,1
7565,3
7559,6
7558,3
7566,1
7567,3
7568,15
7569,1
7569,1
7570,16
7571,8
7572,2
7573,6
7574,3
7575,16
7576,15
7569,1
7577,7
7578,29
7579,18
7580,15
7581,14
7582,11
7583,15
7584,19
7585,27
7586,8
7587,1
7580,33
7588,3
7590,6
7591,32
7592,26
7593,5
7594,5
7596,13
7597,21
7598,5
7600,16
7596,13
7604,6
7605,0
7607,5
7608,18
7609,2
7610,18
7611,33
7612,8
7613,14
7614,0
7615,17
7616,26
7615,17
7617,4
7618,17
7619,2
7620,1
7620,5
7621,9
7622,3
7620,5
7623,22
7620,1
7620,1
7620,5
7618,17
7624,21
7625,18
7626,7
7627,21
7628,15
7628,15
7629,15
7627,8
7630,3
7631,23
7632,29
7633,12
7634,5
7635,4
7636,6
7637,1
7638,15
7639,21
7640,27
7641,2
7642,13
7643,19
7644,30
7645,3
7646,14
7639,21
7648,15
7649,14
7650,1
7650,1
7651,29
7653,3
7658,21
7659,21
7662,21
7663,21
7664,3
7665,21
7666,3
7667,24
7668,10
7669,5
7670,18
7671,2
7672,13
7673,10
7674,18
7675,21
7676,0
7677,15
7678,4
7679,15
7679,2
7681,21
7682,17
7683,13
7684,6
7685,15
7686,22
7687,4
7688,0
7689,18
7690,19
7691,3
7692,4
7692,4
7693,21
7694,21
7694,21
7694,21
7694,16
7694,21
7694,12
7694,12
7694,12
7694,12
7694,21
7694,21
7694,21
7694,21
7694,21
7694,12
7694,21
7694,6
7694,21
7694,21
7694,12
7694,12
7694,21
7694,16
7694,16
7694,16
7694,21
7694,12
7694,21
7694,21
7694,6
7694,6
7694,6
7694,21
7694,21
7694,12
7694,21
7694,16
7694,16
7694,21
7694,21
7694,21
7694,12
7694,12
7694,12
7694,21
7694,12
7694,6
7694,6
7694,21
7694,21
7694,21
7694,21
7694,21
7694,21
7694,21
7694,21
7694,21
7694,12
7694,21
7694,21
7694,12
7694,21
7694,16
7694,16
7694,12
7694,12
7694,12
7694,12
7694,12
7694,21
7694,21
7694,6
7694,6
7694,21
7694,21
7694,21
7694,21
7694,21
7694,12
7694,6
7694,21
7694,21
7694,21
7694,12
7694,21
7694,21
7694,21
7694,12
7694,21
7694,12
7694,12
7694,12
7694,21
7694,6
7694,21
7694,21
7694,12
7694,16
7694,16
7694,21
7694,21
7694,12
7694,12
7694,6
7694,6
7694,21
7694,21
7694,12
7694,21
7694,21
7694,6
7694,21
7694,21
7694,21
7694,21
7694,12
7694,12
7694,21
7694,21
7694,21
7694,16
7694,16
7694,21
7694,21
7694,21
7694,12
7694,12
7694,6
7694,6
7694,21
7694,21
7694,21
7694,21
7694,21
7694,21
7695,0
7694,21
7694,21
7694,21
7694,12
7694,12
7694,6
7694,21
7694,21
7694,21
7694,21
7694,6
7694,6
7694,21
7694,21
7694,21
7694,12
7694,12
7694,21
7694,21
7694,21
7694,12
7694,21
7694,12
7694,6
7694,21
7694,21
7694,21
7694,21
7694,21
7694,12
7694,12
7694,6
7694,6
7694,21
7694,21
7694,21
7694,21
7694,12
7694,12
7694,21
7694,21
7694,21
7694,12
7694,21
7694,6
7694,6
7694,21
7694,21
7694,21
7694,21
7694,12
7694,12
7694,12
7694,16
7694,21
7694,21
7694,21
7694,21
7694,21
7694,12
7694,12
7694,6
7694,6
7694,6
7694,21
7694,21
7694,21
7694,12
7694,12
7694,21
7694,21
7694,21
7694,21
7696,15
7698,1
7699,1
7700,21
7703,1
7704,15
7704,15
7705,7
7706,12
7705,7
7707,6
7708,22
7709,6
7710,17
7711,22
7712,6
7716,21
7717,6
7718,16
7719,13
7719,13
7721,12
7722,21
7723,22
7724,5
7725,16
7724,5
7726,8
7727,32
7728,10
7729,15
7730,2
7731,23
7732,33
7733,18
7734,11
7735,28
7736,33
7737,0
7737,0
7738,18
7739,21
7740,9
7741,8
7742,1
7743,22
7744,2
7745,6
7746,12
7748,1
7749,13
7750,21
7751,6
7752,21
7753,3
7753,21
7754,0
7755,3
7757,9
7758,1
7759,0
7760,13
7761,5
7758,1
7763,12
7764,7
7765,2
7766,6
7766,6
7767,21
7768,8
7769,21
7770,18
7771,10
7773,19
7774,12
7775,6
7776,16
7777,12
7778,6
7779,17
7780,12
7781,16
7782,13
7783,15
7784,12
7786,4
7787,2
7788,8
7789,12
7790,7
7791,3
7792,0
7793,16
7795,6
7796,3
7795,6
7795,6
7795,6
7795,6
7797,13
7795,6
7795,6
7795,6
7795,6
7798,21
7799,5
7800,1
7801,12
7802,15
7802,2
7803,17
7804,12
7805,16
7806,12
7807,21
7808,13
7809,29
7810,12
7811,4
7812,6
7813,2
7814,10
7815,27
7816,19
7817,11
7818,18
7819,10
7810,6
7820,8
7821,7
7822,23
7823,23
7822,23
7824,16
7825,11
7826,23
7827,9
7828,22
7810,6
7829,13
7830,9
7831,7
7832,9
7833,28
7834,33
7835,8
7834,12
7836,16
7837,32
7835,8
7838,24
7834,33
7839,11
7834,12
7840,25
7841,24
7842,1
7843,1
7844,23
7845,2
7846,8
7847,8
7848,23
7849,11
7850,4
7848,23
7851,11
7847,8
7847,8
7851,28
7852,7
7848,10
7848,23
7851,19
7847,8
7847,8
7847,8
7847,8
7848,10
7851,28
7851,19
7847,8
7854,32
7848,23
7851,11
7855,13
7856,17
7857,16
7858,6
7859,20
7860,45
7861,31
7862,6
7862,12
7862,6
7863,3
7864,46
7865,26
7866,25
7867,44
7868,21
7869,47
7870,0
7871,42
7872,4
7873,16
7874,16
7875,2
7876,3
7877,15
7878,13
7879,12
7878,13
7874,16
7879,12
7880,0
7881,7
7880,0
7882,1
7882,1
7883,1
7884,9
7885,11
7886,8
7887,19
7888,19
7889,4
7890,18
7891,4
7890,15
7891,4
7892,9
7893,7
7894,4
7892,9
7892,8
7892,8
7891,2
7891,2
7895,24
7896,40
7897,7
7898,12
7899,0
7900,1
7901,2
7902,4
7903,18
7904,15
7905,6
7906,1
7907,10
7909,2
7910,11
7911,1
7912,33
7913,8
7914,7
7915,16
7916,5
7911,1
7917,9
7918,9
7919,8
7920,19
7921,19
7922,32
7923,23
7924,1
7922,32
7925,2
7926,6
7927,21
7928,13
7929,6
7930,16
7931,12
7932,21
7930,16
7934,12
7935,21
7936,21
7938,5
7940,16
7941,16
7942,33
7943,2
7944,0
7945,33
7946,24
7947,16
7948,0
7949,33
7950,28
7951,5
7952,2
7953,3
7954,10
7955,44
7957,43
7958,37
7959,45
7960,53
7961,40
7962,24
7963,4
7964,22
7965,12
7966,2
7967,15
7968,18
7969,1
7970,15
7970,9
7971,4
7972,9
7973,19
7974,4
7976,47
7978,7
7979,46
7981,30
7982,41
7983,37
7984,33
7985,28
7986,29
7987,16
7988,3
7989,2
7990,25
7991,24
7992,41
7993,34
7994,46
7995,29
7995,12
7996,5
7997,5
7997,5
7998,6
7999,5
8000,5
8001,21
7999,3
8002,6
8003,17
8004,12
8005,16
8006,2
8007,21
8008,6
8009,5
8011,2
8012,3
8012,3
8013,6
8014,17
8015,12
8016,0
8017,33
8017,0
8018,9
8020,46
8021,25
8022,0
8030,24
8031,4
8032,9
8033,15
8034,16
8035,8
8036,18
8037,8
8038,4
8039,0
8040,5
8041,6
8042,12
8043,17
8044,16
8045,12
8046,21
8047,7
8048,1
8049,9
8051,30
8052,44
8053,43
8054,7
8055,0
8056,3
8058,15
8059,5
8061,19
8062,24
8063,18
8064,7
8065,5
8066,21
8066,21
8067,1
8068,7
8069,25
8070,9
8071,8
8072,4
8073,24
8074,15
8075,9
8076,4
8079,8
8080,1
8081,16
8083,3
8084,24
8085,21
8086,19
8087,15
8088,1
8089,18
8090,15
8091,4
8092,17
8094,22
8095,17
8096,2
8097,6
8098,8
8099,2
8100,7
8101,11
8102,6
8103,19
8100,18
8104,7
8105,11
8106,33
8107,4
8100,18
8104,7
8104,18
8110,0
8111,9
8104,18
8104,18
8100,7
8100,7
8112,29
8104,7
8100,18
8115,11
8116,22
8117,2
8118,24
8119,6
8120,9
8121,4
8122,23
8123,1
8124,5
8132,27
8133,26
8134,15
8135,12
8136,32
8137,14
8138,23
8139,23
8140,33
8141,9
8142,24
8143,7
8144,2
8145,19
8146,15
8147,24
8148,9
8149,23
8150,7
8151,1
8153,11
8154,24
8155,0
8156,16
8157,12
8158,1
8159,58
8162,2
8163,18
8164,2
8165,32
8166,15
8167,1
8168,9
8169,9
8170,2
8171,28
8172,19
8173,16
8174,14
8175,10
8176,33
8177,18
8179,12
8180,28
8181,33
8183,1
8184,7
8185,2
8188,40
8189,44
8190,8
8191,2
8193,47
8194,4
8196,3
8197,4
8198,14
8199,29
8200,46
8201,24
8203,27
8204,18
8205,2
8206,43
8207,34
8209,9
8210,41
8212,11
8213,0
8214,11
8215,8
8216,4
8217,23
8218,32
8219,6
8220,26
8221,18
8222,15
8223,10
8224,29
8225,21
8226,47
8227,10
8228,27
8229,33
8230,26
8231,6
8232,8
8233,18
8234,24
8235,23
8236,25
8237,42
8238,53
8240,46
8241,24
8242,7
8243,53
8244,15
8245,8
8247,9
8248,34
8249,44
8252,18
8254,47
8255,19
8249,44
8256,2
8257,0
8258,6
8259,3
8260,1
8261,15
8262,2
8263,4
8264,0
8265,13
8266,44
8267,40
8269,45
8270,4
8271,3
8272,46
8273,25
8274,10
8275,16
8276,45
8277,8
8278,25
8279,31
8280,44
8282,31
8283,35
8284,36
8285,29
8286,16
8287,31
8287,35
8288,47
8289,23
8290,37
8291,7
8292,37
8293,32
8294,40
8295,31
8296,1
8276,45
8292,43
8276,54
8286,16
8286,16
8298,0
8299,14
8300,25
8301,53
8302,2
8303,35
8304,6
8305,31
8306,22
8307,5
8308,35
8309,1
8279,31
8310,11
8311,24
8312,31
8313,31
8314,27
8315,3
8316,31
8317,43
8318,31
8319,38
8320,48
8322,38
8324,38
8325,31
8326,42
8320,38
8320,48
8327,7
8328,8
8329,38
8320,38
8330,36
8330,36
8326,42
8331,39
8325,31
8330,36
8332,39
8333,51
8325,31
8320,38
8334,4
8322,38
8320,48
8335,3
8336,19
8337,16
8339,3
8340,19
8341,23
8342,44
8343,32
8344,46
8345,0
8346,19
8347,9
8348,11
8349,29
8350,8
8351,23
8352,13
8353,6
8357,13
8358,17
8359,13
8360,5
8361,22
8362,5
8363,6
8364,0
8365,23
8366,4
8367,19
8368,8
8369,19
8370,28
8371,10
8372,19
8372,10
8373,2
8374,0
8375,5
8367,19
8374,1
8376,8
8377,16
8378,9
8379,8
8380,3
8381,1
8382,43
8383,53
8384,24
8385,3
8386,32
8387,25
8388,26
8389,5
8390,12
8391,47
8392,18
8393,15
8394,25
8395,44
8396,53
8397,34
8398,37
8399,24
8400,12
8401,4
8402,18
8385,3
8386,32
8386,32
8403,40
8404,18
8405,7
8406,23
8408,15
8409,1
8410,5
8412,1
8413,2
8416,16
8417,28
8418,8
8419,17
8420,23
8421,30
8422,44
8423,46
8424,47
8425,29
8426,42
8427,42
8428,26
8429,8
8430,9
8431,47
8432,44
8433,30
8434,30
8435,46
8436,47
8437,44
8438,48
8439,0
8440,4
8441,2
8442,2
8443,10
8444,9
8446,24
8447,14
8448,21
8449,44
8446,19
8450,46
8451,10
8452,28
8453,11
8454,27
8449,44
8456,33
8444,10
8457,10
8458,30
8459,47
8460,18
8461,10
8462,19
8463,24
8464,15
8465,3
8466,1
8465,3
8466,1
8468,13
8469,6
8470,17
8471,21
8466,4
8472,15
8466,4
8471,21
8474,30
8475,41
8476,36
8477,28
8478,4
8479,50
8474,30
8480,15
8481,20
8482,31
8483,20
8485,3
8486,20
8487,1
8488,24
8489,20
8490,54
8474,46
8494,20
8485,3
8496,20
8497,23
8498,40
8499,48
8500,50
8501,50
8503,39
8474,46
8475,41
8506,9
8507,47
8499,48
8499,48
8509,50
8510,15
8512,39
8476,36
8499,48
8514,35
8515,33
8517,50
8518,14
8520,53
8512,39
8523,27
8515,33
8525,20
8490,54
8497,11
8526,26
8527,19
8530,18
8532,15
8533,7
8533,7
8533,7
8533,7
8535,8
8535,8
8535,8
8535,8
8533,7
8536,18
8535,8
8535,8
8533,7
8537,1
8538,0
8535,8
8533,7
8533,7
8539,9
8540,15
8535,8
8541,4
8542,21
8543,8
8533,7
8533,7
8533,7
8544,2
8541,4
8545,5
8546,12
8533,7
8535,8
8535,8
8547,25
8548,12
8549,31
8550,13
8551,45
8553,36
8554,9
8556,21
8556,21
8556,21
8557,24
8558,0
8560,1
8561,7
8562,15
8563,4
8564,5
8565,1
8566,16
8568,12
8569,24
8569,22
8570,1
8571,7
8572,0
8573,8
8574,32
8575,23
8576,1
8577,9
8578,21
8579,4
8580,12
8581,5
8582,24
8583,3
8584,16
8585,22
8586,2
8587,33
8588,13
8589,11
8590,16
8591,6
8592,13
8593,21
8594,5
8595,24
8596,16
8597,26
8598,29
8599,33
8600,0
8601,14
8602,0
8603,15
8604,4
8605,7
8605,4
8606,54
8607,2
8608,32
8609,9
8610,0
8611,3
8606,54
8612,15
8613,5
8614,3
8615,28
8616,33
8617,18
8618,33
8619,9
8620,6
8621,28
8622,5
8623,10
8624,3
8625,13
8626,5
8627,16
8628,24
8623,10
8629,11
8630,28
8631,18
8632,9
8633,21
8617,18
8634,6
8635,1
8636,23
8637,16
8638,17
8639,6
8640,13
8641,5
8642,13
8643,6
8644,3
8645,12
8646,4
8646,4
8647,33
8648,32
8649,11
8650,19
8651,24
8653,4
8654,5
8655,18
8656,15
8657,2
8658,1
8659,9
8660,8
8661,23
8662,1
8663,1
8664,13
8664,13
8664,13
8662,1
8665,5
8664,13
8666,7
8666,7
8668,21
8669,24
8671,10
8673,17
8669,24
8666,7
8666,7
8674,24
8675,18
8676,23
8677,2
8678,0
8679,19
