"genre1,""genre2"",""name1"",""name2"""
"http://dbpedia.org/resource/Heavy_metal_music,""http://dbpedia.org/resource/Grunge"",""Heavy metal music"",""Grunge"""
"http://dbpedia.org/resource/Punk_rock,""http://dbpedia.org/resource/Grunge"",""Punk rock"",""Grunge"""
"http://dbpedia.org/resource/Psychedelic_rock,""http://dbpedia.org/resource/Progressive_rock"",""Psychedelic rock"",""Progressive rock"""
"http://dbpedia.org/resource/House_music,""http://dbpedia.org/resource/Trance_music"",""House music"",""Trance music"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/Afro/Cosmic_music"",""Disco"",""Afro/Cosmic music"""
"http://dbpedia.org/resource/Bhangra_(music),""http://dbpedia.org/resource/Bhangra_(dance)"",""Bhangra (music)"",""Bhangra (dance)"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/Post-disco"",""Disco"",""Post-disco"""
"http://dbpedia.org/resource/Power_noise,""http://dbpedia.org/resource/Technoid"",""Power noise"",""Technoid"""
"http://dbpedia.org/resource/Country_music,""http://dbpedia.org/resource/Southern_rock"",""Country music"",""Southern rock"""
"http://dbpedia.org/resource/Country_music,""http://dbpedia.org/resource/Rockabilly"",""Country music"",""Rockabilly"""
"http://dbpedia.org/resource/Psychedelic_rock,""http://dbpedia.org/resource/Shoegazing"",""Psychedelic rock"",""Shoegazing"""
"http://dbpedia.org/resource/Youth_crew,""http://dbpedia.org/resource/Bandana_thrash"",""Youth crew"",""Bandana thrash"""
"http://dbpedia.org/resource/House_music,""http://dbpedia.org/resource/Electroclash"",""House music"",""Electroclash"""
"http://dbpedia.org/resource/House_music,""http://dbpedia.org/resource/Techno"",""House music"",""Techno"""
"http://dbpedia.org/resource/Psychedelic_rock,""http://dbpedia.org/resource/Hard_rock"",""Psychedelic rock"",""Hard rock"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/Synthpop"",""Disco"",""Synthpop"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/Boogie_(genre)"",""Funk"",""Boogie (genre)"""
"http://dbpedia.org/resource/Country_music,""http://dbpedia.org/resource/Heartland_rock"",""Country music"",""Heartland rock"""
"http://dbpedia.org/resource/Gangsta_rap,""http://dbpedia.org/resource/Dirty_rap"",""Gangsta rap"",""Dirty rap"""
"http://dbpedia.org/resource/Boogie_(genre),""http://dbpedia.org/resource/Funktronica"",""Boogie (genre)"",""Funktronica"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/Garage_house"",""Disco"",""Garage house"""
"http://dbpedia.org/resource/Political_hip_hop,""http://dbpedia.org/resource/Conscious_hip_hop"",""Political hip hop"",""Conscious hip hop"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/Disco"",""Funk"",""Disco"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/Freestyle_music"",""Disco"",""Freestyle music"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Funk"",""Jazz"",""Funk"""
"http://dbpedia.org/resource/Noise_rock,""http://dbpedia.org/resource/Grindcore"",""Noise rock"",""Grindcore"""
"http://dbpedia.org/resource/Psychedelic_rock,""http://dbpedia.org/resource/Heavy_metal_music"",""Psychedelic rock"",""Heavy metal music"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/House_music"",""Disco"",""House music"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/House_music"",""Funk"",""House music"""
"http://dbpedia.org/resource/Blues,""http://dbpedia.org/resource/Jazz"",""Blues"",""Jazz"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/New_wave_music"",""Disco"",""New wave music"""
"http://dbpedia.org/resource/Industrial_metal,""http://dbpedia.org/resource/Nu_metal"",""Industrial metal"",""Nu metal"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/Nu_metal"",""Funk"",""Nu metal"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Psychedelic_rock"",""Jazz"",""Psychedelic rock"""
"http://dbpedia.org/resource/Blues,""http://dbpedia.org/resource/Ragtime"",""Blues"",""Ragtime"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Reggae"",""Jazz"",""Reggae"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Rhythm_and_blues"",""Jazz"",""Rhythm and blues"""
"http://dbpedia.org/resource/Blues,""http://dbpedia.org/resource/Rock_and_roll"",""Blues"",""Rock and roll"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Ska"",""Jazz"",""Ska"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/Rave_music"",""Disco"",""Rave music"""
"http://dbpedia.org/resource/House_music,""http://dbpedia.org/resource/Dance-pop"",""House music"",""Dance-pop"""
"http://dbpedia.org/resource/New_wave_music,""http://dbpedia.org/resource/Dance-pop"",""New wave music"",""Dance-pop"""
"http://dbpedia.org/resource/Drum_and_bass,""http://dbpedia.org/resource/Dubstep"",""Drum and bass"",""Dubstep"""
"http://dbpedia.org/resource/House_music,""http://dbpedia.org/resource/Gabber"",""House music"",""Gabber"""
"http://dbpedia.org/resource/House_music,""http://dbpedia.org/resource/Speed_garage"",""House music"",""Speed garage"""
"http://dbpedia.org/resource/Grindcore,""http://dbpedia.org/resource/Mathcore"",""Grindcore"",""Mathcore"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Jump_blues"",""Jazz"",""Jump blues"""
"http://dbpedia.org/resource/House_music,""http://dbpedia.org/resource/2-step_garage"",""House music"",""2-step garage"""
"http://dbpedia.org/resource/Folk_music,""http://dbpedia.org/resource/Popular_music"",""Folk music"",""Popular music"""
"http://dbpedia.org/resource/Youth_crew,""http://dbpedia.org/resource/Positive_hardcore"",""Youth crew"",""Positive hardcore"""
"http://dbpedia.org/resource/Blues,""http://dbpedia.org/resource/Jug_band"",""Blues"",""Jug band"""
"http://dbpedia.org/resource/Country_music,""http://dbpedia.org/resource/Roots_rock"",""Country music"",""Roots rock"""
"http://dbpedia.org/resource/Blues,""http://dbpedia.org/resource/Bluegrass_music"",""Blues"",""Bluegrass music"""
"http://dbpedia.org/resource/Country_music,""http://dbpedia.org/resource/Dansband"",""Country music"",""Dansband"""
"http://dbpedia.org/resource/Psychedelic_rock,""http://dbpedia.org/resource/Glam_rock"",""Psychedelic rock"",""Glam rock"""
"http://dbpedia.org/resource/Power_noise,""http://dbpedia.org/resource/Hardcore_techno"",""Power noise"",""Hardcore techno"""
"http://dbpedia.org/resource/Power_noise,""http://dbpedia.org/resource/Industrial_hardcore"",""Power noise"",""Industrial hardcore"""
"http://dbpedia.org/resource/Gangsta_rap,""http://dbpedia.org/resource/Mafioso_rap"",""Gangsta rap"",""Mafioso rap"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/New_jack_swing"",""Funk"",""New jack swing"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/Oldschool_jungle"",""Funk"",""Oldschool jungle"""
"http://dbpedia.org/resource/Bouncy_techno,""http://dbpedia.org/resource/UK_hardcore"",""Bouncy techno"",""UK hardcore"""
"http://dbpedia.org/resource/House_music,""http://dbpedia.org/resource/Eurobeat"",""House music"",""Eurobeat"""
"http://dbpedia.org/resource/Contemporary_folk_music,""http://dbpedia.org/resource/Skiffle"",""Contemporary folk music"",""Skiffle"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Krautrock"",""Jazz"",""Krautrock"""
"http://dbpedia.org/resource/Psychedelic_rock,""http://dbpedia.org/resource/Krautrock"",""Psychedelic rock"",""Krautrock"""
"http://dbpedia.org/resource/Psychedelic_rock,""http://dbpedia.org/resource/Neo-psychedelia"",""Psychedelic rock"",""Neo-psychedelia"""
"http://dbpedia.org/resource/Death_metal,""http://dbpedia.org/resource/Groove_metal"",""Death metal"",""Groove metal"""
"http://dbpedia.org/resource/Industrial_metal,""http://dbpedia.org/resource/Neue_Deutsche_Härte"",""Industrial metal"",""Neue Deutsche Härte"""
"http://dbpedia.org/resource/Grindcore,""http://dbpedia.org/resource/Powerviolence"",""Grindcore"",""Powerviolence"""
"http://dbpedia.org/resource/Drum_and_bass,""http://dbpedia.org/resource/UK_garage"",""Drum and bass"",""UK garage"""
"http://dbpedia.org/resource/House_music,""http://dbpedia.org/resource/UK_garage"",""House music"",""UK garage"""
"http://dbpedia.org/resource/Reggae_rock,""http://dbpedia.org/resource/Ska_punk"",""Reggae rock"",""Ska punk"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/Hip_hop_music"",""Disco"",""Hip hop music"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/Hip_hop_music"",""Funk"",""Hip hop music"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Hip_hop_music"",""Jazz"",""Hip hop music"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/Contemporary_R&B"",""Disco"",""Contemporary R&B"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/Contemporary_R&B"",""Funk"",""Contemporary R&B"""
"http://dbpedia.org/resource/Folk_music,""http://dbpedia.org/resource/Contemporary_music"",""Folk music"",""Contemporary music"""
"http://dbpedia.org/resource/Drum_and_bass,""http://dbpedia.org/resource/Grime_music"",""Drum and bass"",""Grime music"""
"http://dbpedia.org/resource/New_wave_music,""http://dbpedia.org/resource/Chillwave"",""New wave music"",""Chillwave"""
"http://dbpedia.org/resource/Disco,""http://dbpedia.org/resource/Hi-NRG"",""Disco"",""Hi-NRG"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/Liquid_funk"",""Funk"",""Liquid funk"""
"http://dbpedia.org/resource/Psychedelic_rock,""http://dbpedia.org/resource/Stoner_rock"",""Psychedelic rock"",""Stoner rock"""
"http://dbpedia.org/resource/Progressive_folk,""http://dbpedia.org/resource/Country_folk"",""Progressive folk"",""Country folk"""
"http://dbpedia.org/resource/Progressive_folk,""http://dbpedia.org/resource/Progressive_country"",""Progressive folk"",""Progressive country"""
"http://dbpedia.org/resource/New_wave_music,""http://dbpedia.org/resource/Finnish_rock"",""New wave music"",""Finnish rock"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Latin_soul"",""Jazz"",""Latin soul"""
"http://dbpedia.org/resource/Power_noise,""http://dbpedia.org/resource/Industrial_techno"",""Power noise"",""Industrial techno"""
"http://dbpedia.org/resource/Funk,""http://dbpedia.org/resource/Electro_music"",""Funk"",""Electro music"""
"http://dbpedia.org/resource/Jazz,""http://dbpedia.org/resource/Post-progressive"",""Jazz"",""Post-progressive"""
"http://dbpedia.org/resource/Psychedelic_rock,""http://dbpedia.org/resource/Proto-prog"",""Psychedelic rock"",""Proto-prog"""
"http://dbpedia.org/resource/Progressive_folk,""http://dbpedia.org/resource/Folk_baroque"",""Progressive folk"",""Folk baroque"""
"http://dbpedia.org/resource/Reggae_rock,""http://dbpedia.org/resource/2_Tone"",""Reggae rock"",""2 Tone"""
"http://dbpedia.org/resource/Experimental_rock,""http://dbpedia.org/resource/Art_rock"",""Experimental rock"",""Art rock"""
"http://dbpedia.org/resource/Berlin_School_of_electronic_music,""http://dbpedia.org/resource/Trance_music"",""Berlin School of electronic music"",""Trance music"""
"http://dbpedia.org/resource/Neofolk,""http://dbpedia.org/resource/Martial_industrial"",""Neofolk"",""Martial industrial"""
"http://dbpedia.org/resource/California_Sound,""http://dbpedia.org/resource/Sunshine_pop"",""California Sound"",""Sunshine pop"""
"http://dbpedia.org/resource/Rock_music,""http://dbpedia.org/resource/New-age_music"",""Rock music"",""New-age music"""
"http://dbpedia.org/resource/Berlin_School_of_electronic_music,""http://dbpedia.org/resource/New-age_music"",""Berlin School of electronic music"",""New-age music"""
"http://dbpedia.org/resource/Folk_jazz,""http://dbpedia.org/resource/New-age_music"",""Folk jazz"",""New-age music"""
"http://dbpedia.org/resource/Reggae,""http://dbpedia.org/resource/Dancehall"",""Reggae"",""Dancehall"""
"http://dbpedia.org/resource/Extreme_metal,""http://dbpedia.org/resource/Power_metal"",""Extreme metal"",""Power metal"""
"http://dbpedia.org/resource/Jump_blues,""http://dbpedia.org/resource/Electric_blues"",""Jump blues"",""Electric blues"""
"http://dbpedia.org/resource/Teen_pop,""http://dbpedia.org/resource/Europop"",""Teen pop"",""Europop"""
"http://dbpedia.org/resource/Ethereal_wave,""http://dbpedia.org/resource/Shoegazing"",""Ethereal wave"",""Shoegazing"""
"http://dbpedia.org/resource/Méringue,""http://dbpedia.org/resource/Coladeira"",""Méringue"",""Coladeira"""
"http://dbpedia.org/resource/Méringue,""http://dbpedia.org/resource/Compas"",""Méringue"",""Compas"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Doo-wop"",""Rhythm and blues"",""Doo-wop"""
"http://dbpedia.org/resource/Punk_rock,""http://dbpedia.org/resource/Gothic_rock"",""Punk rock"",""Gothic rock"""
"http://dbpedia.org/resource/Rock_music,""http://dbpedia.org/resource/Synthpop"",""Rock music"",""Synthpop"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/Synthpop"",""Post-punk"",""Synthpop"""
"http://dbpedia.org/resource/Punk_rock,""http://dbpedia.org/resource/Noise_rock"",""Punk rock"",""Noise rock"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/Noise_rock"",""Post-punk"",""Noise rock"""
"http://dbpedia.org/resource/Ragtime,""http://dbpedia.org/resource/Blues"",""Ragtime"",""Blues"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Disco"",""Rhythm and blues"",""Disco"""
"http://dbpedia.org/resource/Reggae,""http://dbpedia.org/resource/Drum_and_bass"",""Reggae"",""Drum and bass"""
"http://dbpedia.org/resource/Darkcore,""http://dbpedia.org/resource/Drum_and_bass"",""Darkcore"",""Drum and bass"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Funk"",""Rhythm and blues"",""Funk"""
"http://dbpedia.org/resource/Crust_punk,""http://dbpedia.org/resource/Grindcore"",""Crust punk"",""Grindcore"""
"http://dbpedia.org/resource/Freakbeat,""http://dbpedia.org/resource/Heavy_metal_music"",""Freakbeat"",""Heavy metal music"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/House_music"",""Post-punk"",""House music"""
"http://dbpedia.org/resource/Punk_rock,""http://dbpedia.org/resource/New_wave_music"",""Punk rock"",""New wave music"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/New_wave_music"",""Post-punk"",""New wave music"""
"http://dbpedia.org/resource/Punk_rock,""http://dbpedia.org/resource/No_wave"",""Punk rock"",""No wave"""
"http://dbpedia.org/resource/Rock_and_roll,""http://dbpedia.org/resource/Pop_music"",""Rock and roll"",""Pop music"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Psychedelic_rock"",""Rhythm and blues"",""Psychedelic rock"""
"http://dbpedia.org/resource/Freakbeat,""http://dbpedia.org/resource/Psychedelic_rock"",""Freakbeat"",""Psychedelic rock"""
"http://dbpedia.org/resource/Wong_shadow,""http://dbpedia.org/resource/Psychedelic_rock"",""Wong shadow"",""Psychedelic rock"""
"http://dbpedia.org/resource/Freakbeat,""http://dbpedia.org/resource/Punk_rock"",""Freakbeat"",""Punk rock"""
"http://dbpedia.org/resource/Reggae,""http://dbpedia.org/resource/Ragga"",""Reggae"",""Ragga"""
"http://dbpedia.org/resource/Cakewalk,""http://dbpedia.org/resource/Ragtime"",""Cakewalk"",""Ragtime"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Reggae"",""Rhythm and blues"",""Reggae"""
"http://dbpedia.org/resource/Ska,""http://dbpedia.org/resource/Reggae"",""Ska"",""Reggae"""
"http://dbpedia.org/resource/Rocksteady,""http://dbpedia.org/resource/Reggae"",""Rocksteady"",""Reggae"""
"http://dbpedia.org/resource/Jump_blues,""http://dbpedia.org/resource/Rhythm_and_blues"",""Jump blues"",""Rhythm and blues"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Rock_and_roll"",""Rhythm and blues"",""Rock and roll"""
"http://dbpedia.org/resource/Jump_blues,""http://dbpedia.org/resource/Rock_and_roll"",""Jump blues"",""Rock and roll"""
"http://dbpedia.org/resource/Rock_and_roll,""http://dbpedia.org/resource/Rock_music"",""Rock and roll"",""Rock music"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Ska"",""Rhythm and blues"",""Ska"""
"http://dbpedia.org/resource/Ragtime,""http://dbpedia.org/resource/Honky_tonk"",""Ragtime"",""Honky tonk"""
"http://dbpedia.org/resource/Punk_rock,""http://dbpedia.org/resource/Post-punk"",""Punk rock"",""Post-punk"""
"http://dbpedia.org/resource/Hardstyle,""http://dbpedia.org/resource/Jumpstyle"",""Hardstyle"",""Jumpstyle"""
"http://dbpedia.org/resource/Ska,""http://dbpedia.org/resource/Rocksteady"",""Ska"",""Rocksteady"""
"http://dbpedia.org/resource/Speed_garage,""http://dbpedia.org/resource/Bassline_(music_genre)"",""Speed garage"",""Bassline (music genre)"""
"http://dbpedia.org/resource/Méringue,""http://dbpedia.org/resource/Twoubadou"",""Méringue"",""Twoubadou"""
"http://dbpedia.org/resource/Electropunk,""http://dbpedia.org/resource/Electronic_body_music"",""Electropunk"",""Electronic body music"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Mod_revival"",""Rhythm and blues"",""Mod revival"""
"http://dbpedia.org/resource/Extreme_metal,""http://dbpedia.org/resource/Neoclassical_metal"",""Extreme metal"",""Neoclassical metal"""
"http://dbpedia.org/resource/Parlour_music,""http://dbpedia.org/resource/Popular_music"",""Parlour music"",""Popular music"""
"http://dbpedia.org/resource/Mashup_(culture),""http://dbpedia.org/resource/Remix"",""Mashup (culture)"",""Remix"""
"http://dbpedia.org/resource/Mashup_(music),""http://dbpedia.org/resource/Remix"",""Mashup (music)"",""Remix"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/Industrial_music"",""Post-punk"",""Industrial music"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/Post-rock"",""Post-punk"",""Post-rock"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Soul_music"",""Rhythm and blues"",""Soul music"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/Dark_wave"",""Post-punk"",""Dark wave"""
"http://dbpedia.org/resource/Mashup_(culture),""http://dbpedia.org/resource/Sound_collage"",""Mashup (culture)"",""Sound collage"""
"http://dbpedia.org/resource/Mashup_(music),""http://dbpedia.org/resource/Sound_collage"",""Mashup (music)"",""Sound collage"""
"http://dbpedia.org/resource/Folk_punk,""http://dbpedia.org/resource/Anti-folk"",""Folk punk"",""Anti-folk"""
"http://dbpedia.org/resource/Ragtime,""http://dbpedia.org/resource/Novelty_piano"",""Ragtime"",""Novelty piano"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/New_Pop"",""Post-punk"",""New Pop"""
"http://dbpedia.org/resource/Punk_rock,""http://dbpedia.org/resource/Alternative_rock"",""Punk rock"",""Alternative rock"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/Alternative_rock"",""Post-punk"",""Alternative rock"""
"http://dbpedia.org/resource/Berlin_School_of_electronic_music,""http://dbpedia.org/resource/Ambient_music"",""Berlin School of electronic music"",""Ambient music"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Beat_music"",""Rhythm and blues"",""Beat music"""
"http://dbpedia.org/resource/Reggae,""http://dbpedia.org/resource/Dub_music"",""Reggae"",""Dub music"""
"http://dbpedia.org/resource/Berlin_School_of_electronic_music,""http://dbpedia.org/resource/Electronica"",""Berlin School of electronic music"",""Electronica"""
"http://dbpedia.org/resource/Freakbeat,""http://dbpedia.org/resource/Glam_rock"",""Freakbeat"",""Glam rock"""
"http://dbpedia.org/resource/Folk_punk,""http://dbpedia.org/resource/Indie_folk"",""Folk punk"",""Indie folk"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/Indie_rock"",""Post-punk"",""Indie rock"""
"http://dbpedia.org/resource/Gabber,""http://dbpedia.org/resource/Mainstream_hardcore"",""Gabber"",""Mainstream hardcore"""
"http://dbpedia.org/resource/Punk_rock,""http://dbpedia.org/resource/New_wave_of_British_heavy_metal"",""Punk rock"",""New wave of British heavy metal"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Pub_rock_(United_Kingdom)"",""Rhythm and blues"",""Pub rock (United Kingdom)"""
"http://dbpedia.org/resource/Mashup_(culture),""http://dbpedia.org/resource/Sampling_(music)"",""Mashup (culture)"",""Sampling (music)"""
"http://dbpedia.org/resource/Mashup_(music),""http://dbpedia.org/resource/Sampling_(music)"",""Mashup (music)"",""Sampling (music)"""
"http://dbpedia.org/resource/Dubstep,""http://dbpedia.org/resource/Trap_music"",""Dubstep"",""Trap music"""
"http://dbpedia.org/resource/Chopped_and_screwed,""http://dbpedia.org/resource/Witch_house_(music_genre)"",""Chopped and screwed"",""Witch house (music genre)"""
"http://dbpedia.org/resource/Zouglou,""http://dbpedia.org/resource/Coupé-Décalé"",""Zouglou"",""Coupé-Décalé"""
"http://dbpedia.org/resource/Dance-pop,""http://dbpedia.org/resource/Eurobeat"",""Dance-pop"",""Eurobeat"""
"http://dbpedia.org/resource/Goa_trance,""http://dbpedia.org/resource/Psychedelic_trance"",""Goa trance"",""Psychedelic trance"""
"http://dbpedia.org/resource/Folk_punk,""http://dbpedia.org/resource/Celtic_punk"",""Folk punk"",""Celtic punk"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/Dance-rock"",""Post-punk"",""Dance-rock"""
"http://dbpedia.org/resource/Folk_punk,""http://dbpedia.org/resource/Gypsy_punk"",""Folk punk"",""Gypsy punk"""
"http://dbpedia.org/resource/Experimental_rock,""http://dbpedia.org/resource/Neo-psychedelia"",""Experimental rock"",""Neo-psychedelia"""
"http://dbpedia.org/resource/Post-punk,""http://dbpedia.org/resource/Neo-psychedelia"",""Post-punk"",""Neo-psychedelia"""
"http://dbpedia.org/resource/Chopped_and_screwed,""http://dbpedia.org/resource/Seapunk"",""Chopped and screwed"",""Seapunk"""
"http://dbpedia.org/resource/Extreme_metal,""http://dbpedia.org/resource/Groove_metal"",""Extreme metal"",""Groove metal"""
"http://dbpedia.org/resource/Ethereal_wave,""http://dbpedia.org/resource/Dream_pop"",""Ethereal wave"",""Dream pop"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Garage_rock"",""Rhythm and blues"",""Garage rock"""
"http://dbpedia.org/resource/Ragtime,""http://dbpedia.org/resource/Stride_piano"",""Ragtime"",""Stride piano"""
"http://dbpedia.org/resource/Darkcore,""http://dbpedia.org/resource/Darkstep"",""Darkcore"",""Darkstep"""
"http://dbpedia.org/resource/Dance-pop,""http://dbpedia.org/resource/Vocal_trance"",""Dance-pop"",""Vocal trance"""
"http://dbpedia.org/resource/Dubstep,""http://dbpedia.org/resource/Future_garage"",""Dubstep"",""Future garage"""
"http://dbpedia.org/resource/Hip_hop_soul,""http://dbpedia.org/resource/Neo_soul"",""Hip hop soul"",""Neo soul"""
"http://dbpedia.org/resource/Reggae,""http://dbpedia.org/resource/Hip_hop_music"",""Reggae"",""Hip hop music"""
"http://dbpedia.org/resource/Rhythm_and_blues,""http://dbpedia.org/resource/Hip_hop_music"",""Rhythm and blues"",""Hip hop music"""
"http://dbpedia.org/resource/Extreme_metal,""http://dbpedia.org/resource/Gothic_metal"",""Extreme metal"",""Gothic metal"""
"http://dbpedia.org/resource/Dance-pop,""http://dbpedia.org/resource/Diva_house"",""Dance-pop"",""Diva house"""
"http://dbpedia.org/resource/New_wave_of_new_wave,""http://dbpedia.org/resource/Post-punk_revival"",""New wave of new wave"",""Post-punk revival"""
"http://dbpedia.org/resource/Nashville_sound,""http://dbpedia.org/resource/Country_pop"",""Nashville sound"",""Country pop"""
"http://dbpedia.org/resource/Nashville_sound,""http://dbpedia.org/resource/Countrypolitan"",""Nashville sound"",""Countrypolitan"""
"http://dbpedia.org/resource/Chopped_and_screwed,""http://dbpedia.org/resource/Cloud_rap"",""Chopped and screwed"",""Cloud rap"""
"http://dbpedia.org/resource/Chopped_and_screwed,""http://dbpedia.org/resource/Vaporwave"",""Chopped and screwed"",""Vaporwave"""
"http://dbpedia.org/resource/Speed_garage,""http://dbpedia.org/resource/Donk_(music)"",""Speed garage"",""Donk (music)"""
"http://dbpedia.org/resource/Mod_revival,""http://dbpedia.org/resource/Britpop"",""Mod revival"",""Britpop"""
"http://dbpedia.org/resource/Girl_group,""http://dbpedia.org/resource/Bubblegum_pop"",""Girl group"",""Bubblegum pop"""
"http://dbpedia.org/resource/Lounge_music,""http://dbpedia.org/resource/Elevator_music"",""Lounge music"",""Elevator music"""
"http://dbpedia.org/resource/Scottish_hip-hop,""http://dbpedia.org/resource/Trip_hop"",""Scottish hip-hop"",""Trip hop"""
"http://dbpedia.org/resource/Downtempo,""http://dbpedia.org/resource/Trip_hop"",""Downtempo"",""Trip hop"""
"http://dbpedia.org/resource/Alternative_hip_hop,""http://dbpedia.org/resource/Trip_hop"",""Alternative hip hop"",""Trip hop"""
"http://dbpedia.org/resource/Alternative_rock,""http://dbpedia.org/resource/Trip_hop"",""Alternative rock"",""Trip hop"""
"http://dbpedia.org/resource/Alternative_rock,""http://dbpedia.org/resource/Big_beat"",""Alternative rock"",""Big beat"""
"http://dbpedia.org/resource/Industrial_music,""http://dbpedia.org/resource/Martial_industrial"",""Industrial music"",""Martial industrial"""
"http://dbpedia.org/resource/Techstep,""http://dbpedia.org/resource/Neurofunk"",""Techstep"",""Neurofunk"""
"http://dbpedia.org/resource/Folk_metal,""http://dbpedia.org/resource/Pagan_metal"",""Folk metal"",""Pagan metal"""
"http://dbpedia.org/resource/Viking_metal,""http://dbpedia.org/resource/Pagan_metal"",""Viking metal"",""Pagan metal"""
"http://dbpedia.org/resource/Alternative_hip_hop,""http://dbpedia.org/resource/Experimental_hip_hop"",""Alternative hip hop"",""Experimental hip hop"""
"http://dbpedia.org/resource/Tech_trance,""http://dbpedia.org/resource/Hard_house"",""Tech trance"",""Hard house"""
"http://dbpedia.org/resource/Country_rock,""http://dbpedia.org/resource/Cowpunk"",""Country rock"",""Cowpunk"""
"http://dbpedia.org/resource/Country_rock,""http://dbpedia.org/resource/Southern_rock"",""Country rock"",""Southern rock"""
"http://dbpedia.org/resource/Chicago_house,""http://dbpedia.org/resource/Detroit_techno"",""Chicago house"",""Detroit techno"""
"http://dbpedia.org/resource/Spiritual_(music),""http://dbpedia.org/resource/Gospel_music"",""Spiritual (music)"",""Gospel music"""
"http://dbpedia.org/resource/Industrial_hip_hop,""http://dbpedia.org/resource/Illbient"",""Industrial hip hop"",""Illbient"""
"http://dbpedia.org/resource/Industrial_music,""http://dbpedia.org/resource/Dark_ambient"",""Industrial music"",""Dark ambient"""
"http://dbpedia.org/resource/Latin_rock,""http://dbpedia.org/resource/Latin_alternative"",""Latin rock"",""Latin alternative"""
"http://dbpedia.org/resource/Electronic_body_music,""http://dbpedia.org/resource/Goa_trance_music"",""Electronic body music"",""Goa trance music"""
"http://dbpedia.org/resource/Chicago_house,""http://dbpedia.org/resource/Acid_house"",""Chicago house"",""Acid house"""
"http://dbpedia.org/resource/Electronic_body_music,""http://dbpedia.org/resource/Electro-industrial"",""Electronic body music"",""Electro-industrial"""
"http://dbpedia.org/resource/Industrial_music,""http://dbpedia.org/resource/Electro-industrial"",""Industrial music"",""Electro-industrial"""
